ID,prompt,model,repeat,relation_index,argument_index,status,argument,lemma,decision,POS_evidence_json,premise,hypothesis
3500136982.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,group,group,unchanged,"[{""sentence"":""hypothesis"",""span"":""group"",""pos_tags"":[""NN""]}]",A line of rollerbladers crouch down aerodynamically,A group of rollerbladers are crouching.
3515378674.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,indulge in,indulge in,absent,[],An older man indulging in a bottle of amber liquid.,An old man is drinking some amber liquid from a bottle.
3515378674.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,drink,drink,absent,[],An older man indulging in a bottle of amber liquid.,An old man is drinking some amber liquid from a bottle.
3518365400.jpg#3r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,throw,throw,absent,[],A young girl throws sand toward the ocean.,The girl is tossing sand into the ocean
3518365400.jpg#3r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,toss,toss,absent,[],A young girl throws sand toward the ocean.,The girl is tossing sand into the ocean
3518365400.jpg#3r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,toward,toward,unchanged,"[{""sentence"":""premise"",""span"":""toward"",""pos_tags"":[""IN""]}]",A young girl throws sand toward the ocean.,The girl is tossing sand into the ocean
3518365400.jpg#3r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,into,into,unchanged,"[{""sentence"":""hypothesis"",""span"":""into"",""pos_tags"":[""IN""]}]",A young girl throws sand toward the ocean.,The girl is tossing sand into the ocean
3552435734.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,black,black,unchanged,"[{""sentence"":""premise"",""span"":""black"",""pos_tags"":[""JJ""]},{""sentence"":""hypothesis"",""span"":""black"",""pos_tags"":[""JJ""]}]",The black dog is running through water.,The dog with the black fur gets wet running in water.
3552435734.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,black fur,black fur,unchanged,"[{""sentence"":""hypothesis"",""span"":""black fur"",""pos_tags"":[""JJ"",""NN""]}]",The black dog is running through water.,The dog with the black fur gets wet running in water.
3552435734.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,get wet,get wet,absent,[],The black dog is running through water.,The dog with the black fur gets wet running in water.
3552435734.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,get wet,get wet,absent,[],The black dog is running through water.,The dog with the black fur gets wet running in water.
3552435734.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,3,1,valid,through water,through water,unchanged,"[{""sentence"":""premise"",""span"":""through water"",""pos_tags"":[""IN"",""NN""]}]",The black dog is running through water.,The dog with the black fur gets wet running in water.
3552435734.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,3,2,valid,in water,in water,unchanged,"[{""sentence"":""hypothesis"",""span"":""in water"",""pos_tags"":[""IN"",""NN""]}]",The black dog is running through water.,The dog with the black fur gets wet running in water.
3562169000.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,median bumper,median bumper,absent,[],A blue race car slides off the racetrack and hits white median bumpers with its rear.,The automobile lost control and hit something.
3562169000.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,something,something,unchanged,"[{""sentence"":""hypothesis"",""span"":""something"",""pos_tags"":[""NN""]}]",A blue race car slides off the racetrack and hits white median bumpers with its rear.,The automobile lost control and hit something.
3562169000.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,race car,race car,unchanged,"[{""sentence"":""premise"",""span"":""race car"",""pos_tags"":[""NN"",""NN""]}]",A blue race car slides off the racetrack and hits white median bumpers with its rear.,The automobile lost control and hit something.
3562169000.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,automobile,automobile,unchanged,"[{""sentence"":""hypothesis"",""span"":""automobile"",""pos_tags"":[""NN""]}]",A blue race car slides off the racetrack and hits white median bumpers with its rear.,The automobile lost control and hit something.
3562169000.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,3,1,valid,slide off,slide off,absent,[],A blue race car slides off the racetrack and hits white median bumpers with its rear.,The automobile lost control and hit something.
3562169000.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,3,2,valid,lose control,lose control,absent,[],A blue race car slides off the racetrack and hits white median bumpers with its rear.,The automobile lost control and hit something.
3584860179.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,colorfully painted,colorfully paint,changed,"[{""sentence"":""premise"",""span"":""colorfully painted"",""pos_tags"":[""RB"",""VBN""]}]",An old man is sitting in a chair outside a colorfully painted building.,Elderly man is sitting on a chair in outside of a building
3584860179.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,painted,paint,changed,"[{""sentence"":""premise"",""span"":""painted"",""pos_tags"":[""VBN""]}]",An old man is sitting in a chair outside a colorfully painted building.,Elderly man is sitting on a chair in outside of a building
3584860179.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,is sitting in,be sit in,changed,"[{""sentence"":""premise"",""span"":""is sitting in"",""pos_tags"":[""VBZ"",""VBG"",""IN""]}]",An old man is sitting in a chair outside a colorfully painted building.,Elderly man is sitting on a chair in outside of a building
3584860179.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,is sitting on,be sit on,changed,"[{""sentence"":""hypothesis"",""span"":""is sitting on"",""pos_tags"":[""VBZ"",""VBG"",""IN""]}]",An old man is sitting in a chair outside a colorfully painted building.,Elderly man is sitting on a chair in outside of a building
3584860179.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,3,1,valid,old,old,unchanged,"[{""sentence"":""premise"",""span"":""old"",""pos_tags"":[""JJ""]}]",An old man is sitting in a chair outside a colorfully painted building.,Elderly man is sitting on a chair in outside of a building
3584860179.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,3,2,valid,elderly,elderly,unchanged,"[{""sentence"":""hypothesis"",""span"":""Elderly"",""pos_tags"":[""JJ""]}]",An old man is sitting in a chair outside a colorfully painted building.,Elderly man is sitting on a chair in outside of a building
359800617.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,baby,baby,unchanged,"[{""sentence"":""premise"",""span"":""baby"",""pos_tags"":[""NN""]}]",A woman is holding a baby while standing in the middle of a room.,A woman holds a young child indoors.
359800617.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,young child,young child,unchanged,"[{""sentence"":""hypothesis"",""span"":""young child"",""pos_tags"":[""JJ"",""NN""]}]",A woman is holding a baby while standing in the middle of a room.,A woman holds a young child indoors.
359800617.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,middle of a room,middle of a room,unchanged,"[{""sentence"":""premise"",""span"":""middle of a room"",""pos_tags"":[""NN"",""IN"",""DT"",""NN""]}]",A woman is holding a baby while standing in the middle of a room.,A woman holds a young child indoors.
359800617.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,indoors,indoors,unchanged,"[{""sentence"":""hypothesis"",""span"":""indoors"",""pos_tags"":[""NNS""]}]",A woman is holding a baby while standing in the middle of a room.,A woman holds a young child indoors.
3612249030.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,body board,body board,unchanged,"[{""sentence"":""premise"",""span"":""body board"",""pos_tags"":[""NN"",""NN""]}]",A boy is carrying a black body board across the sand.,The boy is holding an item.
3612249030.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,item,item,unchanged,"[{""sentence"":""hypothesis"",""span"":""item"",""pos_tags"":[""NN""]}]",A boy is carrying a black body board across the sand.,The boy is holding an item.
3612249030.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,carry,carry,absent,[],A boy is carrying a black body board across the sand.,The boy is holding an item.
3612249030.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,hold,hold,absent,[],A boy is carrying a black body board across the sand.,The boy is holding an item.
3613264553.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,rocky hillside,rocky hillside,unchanged,"[{""sentence"":""premise"",""span"":""rocky hillside"",""pos_tags"":[""JJ"",""NN""]}]",A white dog is walking on a rocky hillside.,A dog walks outside.
3613264553.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,outside,outside,unchanged,"[{""sentence"":""hypothesis"",""span"":""outside"",""pos_tags"":[""IN""]}]",A white dog is walking on a rocky hillside.,A dog walks outside.
3613264553.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,walk,walk,absent,[],A white dog is walking on a rocky hillside.,A dog walks outside.
3613264553.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,walk,walk,absent,[],A white dog is walking on a rocky hillside.,A dog walks outside.
3614595423.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,children,child,changed,"[{""sentence"":""premise"",""span"":""Children"",""pos_tags"":[""NNP""]}]",Children climb a tree.,Kids climbing.
3614595423.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,kids,kid,changed,"[{""sentence"":""hypothesis"",""span"":""Kids"",""pos_tags"":[""NNS""]}]",Children climb a tree.,Kids climbing.
3614595423.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,climb,climb,unchanged,"[{""sentence"":""premise"",""span"":""climb"",""pos_tags"":[""VBZ""]}]",Children climb a tree.,Kids climbing.
3614595423.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,climbing,climb,changed,"[{""sentence"":""hypothesis"",""span"":""climbing"",""pos_tags"":[""VBG""]}]",Children climb a tree.,Kids climbing.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,cafe,cafe,unchanged,"[{""sentence"":""premise"",""span"":""cafe"",""pos_tags"":[""NN""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,restaurant,restaurant,unchanged,"[{""sentence"":""hypothesis"",""span"":""restaurant"",""pos_tags"":[""NN""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,dog,dog,unchanged,"[{""sentence"":""premise"",""span"":""dog"",""pos_tags"":[""NN""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,pet,pet,unchanged,"[{""sentence"":""hypothesis"",""span"":""pet"",""pos_tags"":[""JJ""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,3,1,valid,outdoor,outdoor,unchanged,"[{""sentence"":""premise"",""span"":""outdoor"",""pos_tags"":[""JJ""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,3,2,valid,outside,outside,unchanged,"[{""sentence"":""hypothesis"",""span"":""outside"",""pos_tags"":[""NN""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,4,1,valid,sitting,sit,changed,"[{""sentence"":""premise"",""span"":""sitting"",""pos_tags"":[""VBG""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3618525295.jpg#2r1e,lasha,openai/gpt-5.4-mini,1,4,2,valid,sit,sit,unchanged,"[{""sentence"":""hypothesis"",""span"":""sit"",""pos_tags"":[""NN""]}]",a woman and her dog sitting at an outdoor cafe table,A woman and her pet sit outside at a restaurant.
3629664676.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,pull,pull,absent,[],A dog pulling a rope.,The dog drags the rope.
3629664676.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,drag,drag,absent,[],A dog pulling a rope.,The dog drags the rope.
3639617775.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,black,black,unchanged,"[{""sentence"":""premise"",""span"":""black"",""pos_tags"":[""JJ""]}]","The bride in the white dress is surrounded by the groomsmen and bridesmaids, all in black.",a woman in white is surrounded by others
3639617775.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,others,others,unchanged,"[{""sentence"":""hypothesis"",""span"":""others"",""pos_tags"":[""NNS""]}]","The bride in the white dress is surrounded by the groomsmen and bridesmaids, all in black.",a woman in white is surrounded by others
3639617775.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,bride,bride,unchanged,"[{""sentence"":""premise"",""span"":""bride"",""pos_tags"":[""NN""]}]","The bride in the white dress is surrounded by the groomsmen and bridesmaids, all in black.",a woman in white is surrounded by others
3639617775.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,woman,woman,unchanged,"[{""sentence"":""hypothesis"",""span"":""woman"",""pos_tags"":[""NN""]}]","The bride in the white dress is surrounded by the groomsmen and bridesmaids, all in black.",a woman in white is surrounded by others
3641,lasha,openai/gpt-5.4-mini,1,1,1,valid,handling,handle,changed,"[{""sentence"":""premise"",""span"":""handling"",""pos_tags"":[""VBG""]}]",The woman is handling a frog,A person is holding a frog
3641,lasha,openai/gpt-5.4-mini,1,1,2,valid,holding,hold,changed,"[{""sentence"":""hypothesis"",""span"":""holding"",""pos_tags"":[""VBG""]}]",The woman is handling a frog,A person is holding a frog
3641,lasha,openai/gpt-5.4-mini,1,2,1,valid,woman,woman,unchanged,"[{""sentence"":""premise"",""span"":""woman"",""pos_tags"":[""NN""]}]",The woman is handling a frog,A person is holding a frog
3641,lasha,openai/gpt-5.4-mini,1,2,2,valid,person,person,unchanged,"[{""sentence"":""hypothesis"",""span"":""person"",""pos_tags"":[""NN""]}]",The woman is handling a frog,A person is holding a frog
36422830.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,jeep,jeep,unchanged,"[{""sentence"":""premise"",""span"":""jeep"",""pos_tags"":[""NN""]}]",A red jeep hangs from the edge of a rocky cliff as a girl looks on.,The vehicle is red.
36422830.jpg#0r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,vehicle,vehicle,unchanged,"[{""sentence"":""hypothesis"",""span"":""vehicle"",""pos_tags"":[""NN""]}]",A red jeep hangs from the edge of a rocky cliff as a girl looks on.,The vehicle is red.
3696246123.jpg#3r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,play with,play with,unchanged,"[{""sentence"":""premise"",""span"":""play with"",""pos_tags"":[""VBP"",""IN""]}]",Two dogs play with tennis ball in field.,The dogs are romping across the field.
3696246123.jpg#3r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,romp across,romp across,absent,[],Two dogs play with tennis ball in field.,The dogs are romping across the field.
3707585013.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,crowd,crowd,unchanged,"[{""sentence"":""premise"",""span"":""crowd"",""pos_tags"":[""NN""]}]",A singer is performing before a small crowd outside.,A performer has a small audience outdoors.
3707585013.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,audience,audience,unchanged,"[{""sentence"":""hypothesis"",""span"":""audience"",""pos_tags"":[""NN""]}]",A singer is performing before a small crowd outside.,A performer has a small audience outdoors.
3707585013.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,2,1,valid,outside,outside,unchanged,"[{""sentence"":""premise"",""span"":""outside"",""pos_tags"":[""IN""]}]",A singer is performing before a small crowd outside.,A performer has a small audience outdoors.
3707585013.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,2,2,valid,outdoors,outdoors,unchanged,"[{""sentence"":""hypothesis"",""span"":""outdoors"",""pos_tags"":[""NNS""]}]",A singer is performing before a small crowd outside.,A performer has a small audience outdoors.
3707585013.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,3,1,valid,singer,singer,unchanged,"[{""sentence"":""premise"",""span"":""singer"",""pos_tags"":[""NN""]}]",A singer is performing before a small crowd outside.,A performer has a small audience outdoors.
3707585013.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,3,2,valid,performer,performer,unchanged,"[{""sentence"":""hypothesis"",""span"":""performer"",""pos_tags"":[""NN""]}]",A singer is performing before a small crowd outside.,A performer has a small audience outdoors.
3726076549.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,1,valid,bike,bike,unchanged,"[{""sentence"":""premise"",""span"":""bike"",""pos_tags"":[""NN""]}]",Man sliding down stair handrails on a bike.,A biker glides down handrails.
3726076549.jpg#4r1e,lasha,openai/gpt-5.4-mini,1,1,2,valid,biker,biker,unchanged,"[{""sentence"":""hypothesis"",""span"":""biker"",""pos_tags"":[""NN""]}]",Man sliding down stair handrails on a bike.,A biker glides down handrails.
